Genome A	Genes in A	Genome B	Genes in B	# orthologous genes	Mean AAI	Std AAI	Orthologous fraction (OF)
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003211015.1_ASM321101v1_genomic_prodigal_proteins	2128	1278	71.21	13.64	60.06
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000013205.1_ASM1320v1_genomic_prodigal_proteins	2750	909	53.24	11.79	37.61
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003957805.1_ASM395780v1_genomic_prodigal_proteins	2887	1170	56.00	13.02	48.41
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_001693255.1_ASM169325v1_genomic_prodigal_proteins	3177	1052	53.56	12.81	43.53
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003210385.1_ASM321038v1_genomic_prodigal_proteins	286	193	70.12	13.79	67.48
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002356215.1_ASM235621v1_genomic_prodigal_proteins	2953	1042	53.61	12.78	43.11
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002760445.1_ASM276044v1_genomic_prodigal_proteins	2661	894	53.23	11.81	36.99
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003210315.1_ASM321031v1_genomic_prodigal_proteins	1815	1052	69.73	13.91	57.96
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002724845.1_ASM272484v1_genomic_prodigal_proteins	1589	1410	96.41	4.84	88.74
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003211035.1_ASM321103v1_genomic_prodigal_proteins	530	336	76.10	13.07	63.40
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_001521855.1_ASM152185v1_genomic_prodigal_proteins	3144	1041	53.74	12.69	43.07
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000737535.1_ASM73753v1_genomic_prodigal_proteins	3013	1820	76.15	12.91	75.30
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000586015.1_SynSpo.0_genomic_prodigal_proteins	1907	913	62.13	13.20	47.88
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003149585.1_ASM314958v1_genomic_prodigal_proteins	2600	1630	67.66	13.84	67.44
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000013225.1_ASM1322v1_genomic_prodigal_proteins	2844	913	53.24	11.86	37.77
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000332275.1_ASM33227v1_genomic_prodigal_proteins	4564	1006	52.29	12.12	41.62
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002252675.1_ASM225267v1_genomic_prodigal_proteins	3295	1533	67.05	13.46	63.43
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000737575.1_ASM73757v1_genomic_prodigal_proteins	2662	1870	77.79	12.61	77.37
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003331245.1_ASM333124v1_genomic_prodigal_proteins	2021	1549	77.10	12.51	76.65
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_001007625.1_ASM100762v1_genomic_prodigal_proteins	2478	1036	61.57	12.85	42.86
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_001007635.1_ASM100763v1_genomic_prodigal_proteins	2333	1066	61.50	12.61	45.69
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000179255.1_ASM17925v1_genomic_prodigal_proteins	2729	1625	67.62	13.80	67.23
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_001885215.1_ASM188521v1_genomic_prodigal_proteins	2897	1547	66.29	13.36	64.00
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000153045.1_ASM15304v1_genomic_prodigal_proteins	3242	1571	67.33	13.50	65.00
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002018045.1_ASM201804v1_genomic_prodigal_proteins	1559	905	62.20	12.62	58.05
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000012505.1_ASM1250v1_genomic_prodigal_proteins	2461	1848	77.72	12.39	76.46
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003210375.1_ASM321037v1_genomic_prodigal_proteins	2155	1382	76.69	12.53	64.13
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_004332415.1_ASM433241v1_genomic_prodigal_proteins	2408	1710	72.46	13.36	71.01
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_900474045.1_N19_genomic_prodigal_proteins	2484	2120	96.84	5.63	87.71
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_001628325.1_ASM162832v1_genomic_prodigal_proteins	2129	1896	98.24	3.15	89.06
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002760415.1_ASM276041v1_genomic_prodigal_proteins	2670	899	53.16	11.81	37.19
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002754935.1_ASM275493v1_genomic_prodigal_proteins	2664	936	54.27	12.28	38.73
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002171685.2_ASM217168v2_genomic_prodigal_proteins	811	641	71.89	13.02	79.04
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000737595.1_ASM73759v1_genomic_prodigal_proteins	2774	1983	91.02	8.82	82.04
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003331785.1_ASM333178v1_genomic_prodigal_proteins	2125	1611	71.03	13.45	75.81
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000153285.1_ASM15328v1_genomic_prodigal_proteins	2746	1775	71.74	13.77	73.44
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003210705.1_ASM321070v1_genomic_prodigal_proteins	2244	1278	70.74	13.94	56.95
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000019485.1_ASM1948v1_genomic_prodigal_proteins	3233	1039	53.78	12.71	42.99
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003283055.1_ASM328305v1_genomic_prodigal_proteins	482	80	72.67	15.46	16.60
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000010065.1_ASM1006v1_genomic_prodigal_proteins	2691	1156	55.94	13.06	47.83
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000316685.1_ASM31668v1_genomic_prodigal_proteins	3706	1024	53.54	12.55	42.37
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000063525.1_ASM6352v1_genomic_prodigal_proteins	2540	1603	66.41	14.29	66.32
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002760395.1_ASM276039v1_genomic_prodigal_proteins	2661	886	53.25	11.80	36.66
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003208755.1_ASM320875v1_genomic_prodigal_proteins	690	443	76.75	13.21	64.20
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002171995.1_ASM217199v1_genomic_prodigal_proteins	1978	1015	70.63	13.91	51.31
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	2096	97.05	4.97	87.22
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002172175.1_ASM217217v1_genomic_prodigal_proteins	1846	1032	64.97	13.83	55.90
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003208835.1_ASM320883v1_genomic_prodigal_proteins	2208	1356	77.31	12.79	61.41
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	1022	53.66	12.79	42.28
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_001182765.1_WH8103.1_genomic_prodigal_proteins	2676	1882	78.64	12.98	77.87
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	1612	67.88	13.67	66.69
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003210795.1_ASM321079v1_genomic_prodigal_proteins	2239	1419	77.11	13.30	63.38
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002706715.1_ASM270671v1_genomic_prodigal_proteins	1148	897	77.38	13.20	78.14
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	1322	64.58	13.85	67.00
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	1526	70.16	13.70	63.14
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_900474245.1_UW179B_genomic_prodigal_proteins	2743	1755	71.15	13.53	72.61
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003210345.1_ASM321034v1_genomic_prodigal_proteins	1256	792	76.28	12.44	63.06
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002760345.1_ASM276034v1_genomic_prodigal_proteins	2731	908	53.22	11.77	37.57
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003210975.1_ASM321097v1_genomic_prodigal_proteins	627	409	77.09	13.88	65.23
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002690325.1_ASM269032v1_genomic_prodigal_proteins	2554	1718	75.15	13.47	71.08
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000161795.2_ASM16179v2_genomic_prodigal_proteins	2407	2061	94.99	6.40	85.63
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_004211895.1_ASM421189v1_genomic_prodigal_proteins	954	801	94.68	4.99	83.96
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003210735.1_ASM321073v1_genomic_prodigal_proteins	2337	1425	76.78	13.27	60.98
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003712085.1_ASM371208v1_genomic_prodigal_proteins	2745	1882	78.79	12.93	77.87
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003212155.1_ASM321215v1_genomic_prodigal_proteins	262	101	65.50	16.98	38.55
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_001040845.1_ASM104084v1_genomic_prodigal_proteins	2917	1755	70.84	13.58	72.61
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002018015.1_ASM201801v1_genomic_prodigal_proteins	1578	890	62.12	12.74	56.40
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	1054	76.78	13.18	56.97
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002721235.1_ASM272123v1_genomic_prodigal_proteins	3119	1039	53.73	12.75	42.99
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_001039265.1_ASM103926v1_genomic_prodigal_proteins	2832	1088	68.45	13.75	45.01
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003283135.1_ASM328313v1_genomic_prodigal_proteins	459	140	68.21	15.26	30.50
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003209215.1_ASM320921v1_genomic_prodigal_proteins	1679	1057	93.88	8.25	62.95
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002737305.1_ASM273730v1_genomic_prodigal_proteins	1951	1189	67.52	13.71	60.94
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003209035.1_ASM320903v1_genomic_prodigal_proteins	1803	1045	76.67	13.36	57.96
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003331795.1_ASM333179v1_genomic_prodigal_proteins	1948	1295	66.20	14.35	66.48
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002017955.1_ASM201795v1_genomic_prodigal_proteins	512	253	61.50	12.61	49.41
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_900474295.1_UW140_genomic_prodigal_proteins	2925	1770	71.72	13.76	73.23
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003211565.1_ASM321156v1_genomic_prodigal_proteins	1489	995	93.98	7.85	66.82
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003283215.1_ASM328321v1_genomic_prodigal_proteins	239	53	73.28	14.73	22.18
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003211235.1_ASM321123v1_genomic_prodigal_proteins	1698	973	77.29	12.91	57.30
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003283165.1_ASM328316v1_genomic_prodigal_proteins	217	77	74.79	14.45	35.48
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003210995.1_ASM321099v1_genomic_prodigal_proteins	2385	1295	71.10	14.04	54.30
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002167425.2_ASM216742v2_genomic_prodigal_proteins	2822	1576	75.31	13.02	65.20
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002171075.2_ASM217107v2_genomic_prodigal_proteins	1919	1189	64.43	13.64	61.96
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003213755.1_ASM321375v1_genomic_prodigal_proteins	1050	561	66.23	14.53	53.43
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003209155.1_ASM320915v1_genomic_prodigal_proteins	2305	1351	71.13	13.69	58.61
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003211515.1_ASM321151v1_genomic_prodigal_proteins	2451	1202	75.12	13.47	49.73
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003210935.1_ASM321093v1_genomic_prodigal_proteins	1868	1152	71.41	13.76	61.67
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003210555.1_ASM321055v1_genomic_prodigal_proteins	1847	998	69.97	13.37	54.03
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000155595.1_ASM15559v1_genomic_prodigal_proteins	5270	1087	53.22	12.56	44.97
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_001007665.1_ASM100766v1_genomic_prodigal_proteins	2356	1191	60.93	12.85	50.55
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_900177825.1_IMG-taxon_2708742468_annotated_assembly_genomic_prodigal_proteins	3317	1029	53.78	12.71	42.57
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003526105.1_ASM352610v1_genomic_prodigal_proteins	1581	1117	97.75	5.72	70.65
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000195975.1_ASM19597v1_genomic_prodigal_proteins	2719	1888	78.60	13.02	78.11
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003209165.1_ASM320916v1_genomic_prodigal_proteins	2711	1732	90.74	8.57	71.66
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002693285.1_ASM269328v1_genomic_prodigal_proteins	2440	1553	71.22	13.82	64.25
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_001631935.1_ASM163193v1_genomic_prodigal_proteins	3526	1768	71.20	13.84	73.15
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002151525.1_ASM215152v1_genomic_prodigal_proteins	1628	1070	64.43	13.96	65.72
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000153065.1_ASM15306v1_genomic_prodigal_proteins	2704	1670	72.45	13.25	69.09
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_001693295.1_ASM169329v1_genomic_prodigal_proteins	3183	1042	53.69	12.74	43.11
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003209005.1_ASM320900v1_genomic_prodigal_proteins	2548	1496	70.83	13.84	61.89
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002017915.1_ASM201791v1_genomic_prodigal_proteins	623	324	63.73	13.24	52.01
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_900047545.1_m9_genomic_prodigal_proteins	1575	914	61.29	12.67	58.03
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_001632105.1_ASM163210v1_genomic_prodigal_proteins	3521	1777	71.16	13.82	73.52
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_004212765.1_ASM421276v1_genomic_prodigal_proteins	1162	894	78.14	12.96	76.94
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002685515.1_ASM268551v1_genomic_prodigal_proteins	1286	898	70.10	13.69	69.83
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003209135.1_ASM320913v1_genomic_prodigal_proteins	1719	983	75.22	13.34	57.18
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003210335.1_ASM321033v1_genomic_prodigal_proteins	942	359	67.99	14.43	38.11
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_000515235.1_ASM51523v1_genomic_prodigal_proteins	2873	1822	76.28	12.88	75.38
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003523965.1_ASM352396v1_genomic_prodigal_proteins	1735	772	62.30	13.03	44.50
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_002684175.1_ASM268417v1_genomic_prodigal_proteins	1819	1118	75.93	11.76	61.46
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_900473965.1_UW179A_genomic_prodigal_proteins	3383	1779	71.10	13.78	73.60
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003209555.1_ASM320955v1_genomic_prodigal_proteins	908	408	66.31	14.74	44.93
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003210495.1_ASM321049v1_genomic_prodigal_proteins	1134	590	70.31	13.76	52.03
GCA_900473925.1_N5_genomic_prodigal_proteins	2417	GCA_003210475.1_ASM321047v1_genomic_prodigal_proteins	1514	855	70.60	13.91	56.47
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_002691345.1_ASM269134v1_genomic_prodigal_proteins	2078	1314	70.11	12.94	63.23
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_002252665.1_ASM225266v1_genomic_prodigal_proteins	2771	1520	67.01	13.62	61.51
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_900474015.1_UW106_genomic_prodigal_proteins	2762	1728	70.85	13.78	69.93
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_000715475.1_ASM71547v1_genomic_prodigal_proteins	3299	959	53.51	12.75	38.81
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_001628295.1_ASM162829v1_genomic_prodigal_proteins	2145	1529	71.55	13.48	71.28
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_003208775.1_ASM320877v1_genomic_prodigal_proteins	1808	1099	72.16	13.39	60.79
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_003208915.1_ASM320891v1_genomic_prodigal_proteins	1208	575	69.36	13.87	47.60
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_002172935.1_ASM217293v1_genomic_prodigal_proteins	1996	1358	72.03	13.13	68.04
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_004209775.1_ASM420977v1_genomic_prodigal_proteins	2798	1735	75.48	12.50	70.21
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_000153805.1_ASM15380v1_genomic_prodigal_proteins	2517	1691	70.20	13.59	68.43
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_003283205.1_ASM328320v1_genomic_prodigal_proteins	274	64	68.10	15.66	23.36
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_900473925.1_N5_genomic_prodigal_proteins	2417	1622	71.41	13.57	67.11
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_003211015.1_ASM321101v1_genomic_prodigal_proteins	2128	1309	72.39	13.11	61.51
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_000013205.1_ASM1320v1_genomic_prodigal_proteins	2750	860	52.64	11.77	34.80
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_003957805.1_ASM395780v1_genomic_prodigal_proteins	2887	1123	55.26	12.97	45.45
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_001693255.1_ASM169325v1_genomic_prodigal_proteins	3177	975	53.46	12.69	39.46
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_003210385.1_ASM321038v1_genomic_prodigal_proteins	286	208	73.04	12.61	72.73
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_002356215.1_ASM235621v1_genomic_prodigal_proteins	2953	986	53.17	12.77	39.90
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_002760445.1_ASM276044v1_genomic_prodigal_proteins	2661	847	52.63	11.79	34.28
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_003210315.1_ASM321031v1_genomic_prodigal_proteins	1815	1101	71.76	13.23	60.66
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_002724845.1_ASM272484v1_genomic_prodigal_proteins	1589	1172	70.95	13.08	73.76
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_003211035.1_ASM321103v1_genomic_prodigal_proteins	530	312	68.75	13.48	58.87
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_001521855.1_ASM152185v1_genomic_prodigal_proteins	3144	977	53.41	12.68	39.54
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_000737535.1_ASM73753v1_genomic_prodigal_proteins	3013	1698	70.45	13.53	68.72
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_000586015.1_SynSpo.0_genomic_prodigal_proteins	1907	860	61.56	13.04	45.10
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_003149585.1_ASM314958v1_genomic_prodigal_proteins	2600	1606	66.67	13.92	64.99
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_000013225.1_ASM1322v1_genomic_prodigal_proteins	2844	864	52.50	11.79	34.97
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_000332275.1_ASM33227v1_genomic_prodigal_proteins	4564	954	51.82	12.05	38.61
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_002252675.1_ASM225267v1_genomic_prodigal_proteins	3295	1496	66.55	13.56	60.54
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_000737575.1_ASM73757v1_genomic_prodigal_proteins	2662	1708	71.25	13.43	69.12
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_003331245.1_ASM333124v1_genomic_prodigal_proteins	2021	1406	70.84	13.34	69.57
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_001007625.1_ASM100762v1_genomic_prodigal_proteins	2478	986	60.92	12.80	39.90
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_001007635.1_ASM100763v1_genomic_prodigal_proteins	2333	1014	60.93	12.55	43.46
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_000179255.1_ASM17925v1_genomic_prodigal_proteins	2729	1587	66.66	13.90	64.23
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_001885215.1_ASM188521v1_genomic_prodigal_proteins	2897	1515	65.64	13.36	61.31
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_000153045.1_ASM15304v1_genomic_prodigal_proteins	3242	1562	66.36	13.48	63.21
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_002018045.1_ASM201804v1_genomic_prodigal_proteins	1559	856	61.65	12.68	54.91
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_000012505.1_ASM1250v1_genomic_prodigal_proteins	2461	1685	70.40	13.46	68.47
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_003210375.1_ASM321037v1_genomic_prodigal_proteins	2155	1234	69.94	13.61	57.26
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_004332415.1_ASM433241v1_genomic_prodigal_proteins	2408	1744	75.54	12.64	72.43
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_900474045.1_N19_genomic_prodigal_proteins	2484	1631	71.26	13.54	66.01
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_001628325.1_ASM162832v1_genomic_prodigal_proteins	2129	1514	71.48	13.48	71.11
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_002760415.1_ASM276041v1_genomic_prodigal_proteins	2670	850	52.57	11.77	34.40
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_002754935.1_ASM275493v1_genomic_prodigal_proteins	2664	906	53.45	12.42	36.67
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins	2471	GCA_002171685.2_ASM217168v2_genomic_prodigal_proteins	811	632	73.53	12.29	77.93
